Date,City,L3,Net_Sales,Forecast_Level
2021-10-19,RENIGUNTA,Olive Oil,,
2021-10-19,RENIGUNTA,Vermicelli,,
2021-10-19,RENIGUNTA,Infant Formulae,,
2021-10-19,RENIGUNTA,Cold & Cough Remedies,,
2021-10-19,RENIGUNTA,Protein Powders,,
2021-10-19,RENIGUNTA,Other Oils,,
2021-10-19,RENIGUNTA,Squashes & Syrups,,
2021-10-19,RENIGUNTA,Indian Savouries,,
2021-10-19,RENIGUNTA,"Pencils, Erasers & Sharpeners",,
2021-10-19,RENIGUNTA,Conditioners,,
2021-10-19,RENIGUNTA,Wipes,,
2021-10-19,RENIGUNTA,Apple Juices,,
2021-10-19,RENIGUNTA,Green Tea,,
2021-10-19,RENIGUNTA,Muesli,,
2021-10-19,RENIGUNTA,Sunscreen Lotions,,
2021-10-19,RENIGUNTA,Cooking Paste & Puris,,
2021-10-19,RENIGUNTA,Sauces,,
2021-10-19,RENIGUNTA,Baked Snacks,,
2021-10-19,RENIGUNTA,Loose Salt & Sugar,,
2021-10-19,RENIGUNTA,Jeerasar Rice,,
2021-10-19,RENIGUNTA,Bleaches,,
2021-10-19,RENIGUNTA,Puffed Rice,,
2021-10-19,RENIGUNTA,"Cakes, Muffins & Rolls",,
2021-10-19,RENIGUNTA,Whole Wheat,,
2021-10-19,RENIGUNTA,Broken Wheat (Daliya),,
2021-10-19,RENIGUNTA,Other Rice Varieties,,
2021-10-19,RENIGUNTA,Cookies,,
2021-10-19,RENIGUNTA,Shaving Creams & Foams,,
2021-10-19,RENIGUNTA,Sanitizers,,
2021-10-19,RENIGUNTA,Multipurpose Cleaners,,
2021-10-19,RENIGUNTA,Kabuli Chana,,
2021-10-19,RENIGUNTA,Baking Needs,,
2021-10-19,RENIGUNTA,Brown & Organic Ghee,,
2021-10-19,RENIGUNTA,Herbs & Seasoning,,
2021-10-19,RENIGUNTA,Miniket Rice,,
2021-10-19,RENIGUNTA,Boiled Rice,,
2021-10-19,RENIGUNTA,Aluminium Foils,,
2021-10-19,RENIGUNTA,Onion,,
2021-10-19,RENIGUNTA,Potato,,
2021-10-19,RENIGUNTA,Coconut,,
2021-10-19,RENIGUNTA,90 Days Pouch  Milk,,
2021-10-19,RENIGUNTA,Sesame Oil,,
2021-10-19,RENIGUNTA,Printing Paper,,
2021-10-19,RENIGUNTA,Rajma,,
2021-10-19,RENIGUNTA,Ragi Flour,,
2021-10-19,RENIGUNTA,Other Pulses,,
2021-10-19,RENIGUNTA,Other Cereals,,
2021-10-19,RENIGUNTA,Coconut Oil,,
2021-10-19,RENIGUNTA,Ponni Rice,,
2021-10-19,RENIGUNTA,Table Butter,,
2021-10-19,RENIGUNTA,Processed Cheese,,
2021-10-19,RENIGUNTA,Cheese Slice,,
2021-10-19,RENIGUNTA,Margarine,,
2021-10-19,RENIGUNTA,Nuts & Seeds,,
2021-10-19,RENIGUNTA,Deodorants,,
2021-10-19,RENIGUNTA,Tin Paneer (Ambient),,
2021-10-19,SALEM,Stain Removers,,
2021-10-19,SALEM,Baby Food & Cereals,,
2021-10-19,SALEM,Infant Formulae,,
2021-10-19,SALEM,Wipes,,
2021-10-19,SALEM,Whole Wheat,,
2021-10-19,SALEM,Onion,,
2021-10-19,SALEM,Potato,,
2021-10-19,SALEM,Coconut,,
2021-10-19,SOLAPUR,Pickles,,
2021-10-19,SOLAPUR,Onion,,
2021-10-19,SOLAPUR,Potato,,
2021-10-19,SOLAPUR,Coconut,,
2021-10-19,TIRUNELVELI,Basmati Rice,,
2021-10-19,TIRUNELVELI,Powders,,
2021-10-19,TIRUNELVELI,"Oils, Creams & Lotions",,
2021-10-19,TIRUNELVELI,Digestive Care,,
2021-10-19,TIRUNELVELI,Pain Relief,,
2021-10-19,TIRUNELVELI,Moong Dal,,
2021-10-19,TIRUNELVELI,Toor (Arhar) Dal,,
2021-10-19,TIRUNELVELI,Diapers & Pants,,
2021-10-19,TIRUNELVELI,Sona Masoori Rice,,
2021-10-19,TIRUNELVELI,Idli & Dosa Rice,,
2021-10-19,TIRUNELVELI,First Aids,,
2021-10-19,TIRUNELVELI,Masoor Dal,,
2021-10-19,TIRUNELVELI,Urad Dal,,
2021-10-19,TIRUNELVELI,Chana Dal,,
2021-10-19,TIRUNELVELI,Kolam Rice,,
2021-10-19,TIRUNELVELI,Baby Food & Cereals,,
2021-10-19,TIRUNELVELI,Infant Formulae,,
2021-10-19,TIRUNELVELI,Cold & Cough Remedies,,
2021-10-19,TIRUNELVELI,Wipes,,
2021-10-19,TIRUNELVELI,Jeerasar Rice,,
2021-10-19,TIRUNELVELI,Whole Wheat,,
2021-10-19,TIRUNELVELI,Other Rice Varieties,,
2021-10-19,TIRUNELVELI,Kabuli Chana,,
2021-10-19,TIRUNELVELI,Miniket Rice,,
2021-10-19,TIRUNELVELI,Onion,,
2021-10-19,TIRUNELVELI,Potato,,
2021-10-19,TIRUNELVELI,Coconut,,
2021-10-19,TIRUNELVELI,Rajma,,
2021-10-19,TIRUNELVELI,Other Pulses,,
2021-10-19,TIRUNELVELI,Ponni Rice,,
2021-10-19,AURANGABAD,Mosquito Repellents,,
2021-10-19,AURANGABAD,Insect Control,,
2021-10-19,AURANGABAD,Digestive Care,,
2021-10-19,AURANGABAD,Pain Relief,,
2021-10-19,AURANGABAD,First Aids,,
2021-10-19,AURANGABAD,Cold & Cough Remedies,,
2021-10-19,AURANGABAD,Onion,,
2021-10-19,AURANGABAD,Potato,,
2021-10-19,AURANGABAD,Coconut,,
2021-10-19,BHILWARA,Basmati Rice,,
2021-10-19,BHILWARA,Sunflower Oil,,
2021-10-19,BHILWARA,Powders,,
2021-10-19,BHILWARA,"Oils, Creams & Lotions",,
2021-10-19,BHILWARA,Agarbatti & Dhoop,,
2021-10-19,BHILWARA,Dishwash Scrub Pads,,
2021-10-19,BHILWARA,"Broom, Mop & Wiper",,
2021-10-19,BHILWARA,Digestive Care,,
2021-10-19,BHILWARA,Diaries & Notebooks.,,
2021-10-19,BHILWARA,Battery,,
2021-10-19,BHILWARA,Pain Relief,,
2021-10-19,BHILWARA,Crafts Glues,,
2021-10-19,BHILWARA,Lamp & Lamp Oil,,
2021-10-19,BHILWARA,"Buckets, Mugs & Tubs",,
2021-10-19,BHILWARA,Moong Dal,,
2021-10-19,BHILWARA,Toor (Arhar) Dal,,
2021-10-19,BHILWARA,Cleaning Brush & Utilities,,
2021-10-19,BHILWARA,Diapers & Pants,,
2021-10-19,BHILWARA,Camphor,,
2021-10-19,BHILWARA,Bulbs & LED,,
2021-10-19,BHILWARA,Sona Masoori Rice,,
2021-10-19,BHILWARA,Cashew Nuts,,
2021-10-19,BHILWARA,Idli & Dosa Rice,,
2021-10-19,BHILWARA,Other Kitchen Essentials,,
2021-10-19,BHILWARA,First Aids,,
2021-10-19,BHILWARA,Other Pooja Accessories,,
2021-10-19,BHILWARA,Masoor Dal,,
2021-10-19,BHILWARA,Urad Dal,,
2021-10-19,BHILWARA,Chana Dal,,
2021-10-19,BHILWARA,Torch & Emergency Light,,
2021-10-19,BHILWARA,Kolam Rice,,
2021-10-19,BHILWARA,Baby Food & Cereals,,
2021-10-19,BHILWARA,Infant Formulae,,
2021-10-19,BHILWARA,Cold & Cough Remedies,,
2021-10-19,BHILWARA,"Pencils, Erasers & Sharpeners",,
2021-10-19,BHILWARA,Wipes,,
2021-10-19,BHILWARA,Jeerasar Rice,,
2021-10-19,BHILWARA,Whole Wheat,,
2021-10-19,BHILWARA,Other Rice Varieties,,
2021-10-19,BHILWARA,Kabuli Chana,,
2021-10-19,BHILWARA,Miniket Rice,,
2021-10-19,BHILWARA,Aluminium Foils,,
2021-10-19,BHILWARA,Onion,,
2021-10-19,BHILWARA,Potato,,
2021-10-19,BHILWARA,Coconut,,
2021-10-19,BHILWARA,Printing Paper,,
2021-10-19,BHILWARA,Rajma,,
2021-10-19,BHILWARA,Other Pulses,,
2021-10-19,BHILWARA,Ponni Rice,,
2021-10-19,DEHRADUN,Basmati Rice,,
2021-10-19,DEHRADUN,Powders,,
2021-10-19,DEHRADUN,"Oils, Creams & Lotions",,
2021-10-19,DEHRADUN,Digestive Care,,
2021-10-19,DEHRADUN,Pain Relief,,
2021-10-19,DEHRADUN,Diapers & Pants,,
2021-10-19,DEHRADUN,Sona Masoori Rice,,
2021-10-19,DEHRADUN,Idli & Dosa Rice,,
2021-10-19,DEHRADUN,First Aids,,
2021-10-19,DEHRADUN,Kolam Rice,,
2021-10-19,DEHRADUN,Baby Food & Cereals,,
2021-10-19,DEHRADUN,Infant Formulae,,
2021-10-19,DEHRADUN,Cold & Cough Remedies,,
2021-10-19,DEHRADUN,Wipes,,
2021-10-19,DEHRADUN,Jeerasar Rice,,
2021-10-19,DEHRADUN,Whole Wheat,,
2021-10-19,DEHRADUN,Other Rice Varieties,,
2021-10-19,DEHRADUN,Miniket Rice,,
2021-10-19,DEHRADUN,Onion,,
2021-10-19,DEHRADUN,Potato,,
2021-10-19,DEHRADUN,Coconut,,
2021-10-19,DEHRADUN,Ponni Rice,,
2021-10-19,JALANDHAR,Basmati Rice,,
2021-10-19,JALANDHAR,Wheat Atta,,
2021-10-19,JALANDHAR,Sunflower Oil,,
2021-10-19,JALANDHAR,Palm Oil,,
2021-10-19,JALANDHAR,Salt,,
2021-10-19,JALANDHAR,Blended Masalas,,
2021-10-19,JALANDHAR,Powdered Spices,,
2021-10-19,JALANDHAR,Cream Biscuits & Wafers,,
2021-10-19,JALANDHAR,Other Biscuits & Cookies,,
2021-10-19,JALANDHAR,Noodles,,
2021-10-19,JALANDHAR,Chocos & Flakes,,
2021-10-19,JALANDHAR,Chips,,
2021-10-19,JALANDHAR,Chocolates,,
2021-10-19,JALANDHAR,Ketchups,,
2021-10-19,JALANDHAR,Jams & Preserves,,
2021-10-19,JALANDHAR,Children Health Drinks,,
2021-10-19,JALANDHAR,Instant Coffee,,
2021-10-19,JALANDHAR,Roast & Ground Coffee,,
2021-10-19,JALANDHAR,Dust Tea,,
2021-10-19,JALANDHAR,Leaf Tea,,
2021-10-19,JALANDHAR,Lassi,,
2021-10-19,JALANDHAR,Pure Desi Ghee,,
2021-10-19,JALANDHAR,Milk Powders,,
2021-10-19,JALANDHAR,Condensed Milk,,
2021-10-19,JALANDHAR,Milk Creams,,
2021-10-19,JALANDHAR,Buttermilk,,
2021-10-19,JALANDHAR,Packaged Water,,
2021-10-19,JALANDHAR,Mango Drinks,,
2021-10-19,JALANDHAR,Cold Drinks,,
2021-10-19,JALANDHAR,Powders,,
2021-10-19,JALANDHAR,Bathing Soaps,,
2021-10-19,JALANDHAR,"Oils, Creams & Lotions",,
2021-10-19,JALANDHAR,Hair Oils,,
2021-10-19,JALANDHAR,Bleaches & Blues,,
2021-10-19,JALANDHAR,Toothpastes,,
2021-10-19,JALANDHAR,Tooth Powders,,
2021-10-19,JALANDHAR,Toothbrushes,,
2021-10-19,JALANDHAR,Toilet Cleaners,,
2021-10-19,JALANDHAR,Dishwash Bars,,
2021-10-19,JALANDHAR,Dishwash Liquids,,
2021-10-19,JALANDHAR,Shampoos,,
2021-10-19,JALANDHAR,Talcum Powders,,
2021-10-19,JALANDHAR,Floor Cleaners,,
2021-10-19,JALANDHAR,Hand Wash,,
2021-10-19,JALANDHAR,Glass Cleaners,,
2021-10-19,JALANDHAR,Dishwash Powders,,
2021-10-19,JALANDHAR,Face Wash,,
2021-10-19,JALANDHAR,Body Lotions,,
2021-10-19,JALANDHAR,Detergent Powders,,
2021-10-19,JALANDHAR,Detergent Bars,,
2021-10-19,JALANDHAR,Marie & Digestive Biscuits,,
2021-10-19,JALANDHAR,Oats & Porridge,,
2021-10-19,JALANDHAR,Adult Health Drinks,,
2021-10-19,JALANDHAR,Face Creams & Moisturisers,,
2021-10-19,JALANDHAR,Agarbatti & Dhoop,,
2021-10-19,JALANDHAR,Dishwash Scrub Pads,,
2021-10-19,JALANDHAR,Candies & Toffees,,
2021-10-19,JALANDHAR,Mosquito Repellents,,
2021-10-19,JALANDHAR,Insect Control,,
2021-10-19,JALANDHAR,Glucose & Milk Biscuits,,
2021-10-19,JALANDHAR,Rusk & Khari,,
2021-10-19,JALANDHAR,Pure Cow Ghee,,
2021-10-19,JALANDHAR,Honey,,
2021-10-19,JALANDHAR,"Broom, Mop & Wiper",,
2021-10-19,JALANDHAR,Pickles,,
2021-10-19,JALANDHAR,Digestive Care,,
2021-10-19,JALANDHAR,Sanitary Pads,,
2021-10-19,JALANDHAR,Other Flavoured Drinks,,
2021-10-19,JALANDHAR,Ready Mixes,,
2021-10-19,JALANDHAR,Diaries & Notebooks.,,
2021-10-19,JALANDHAR,Soya Chunks,,
2021-10-19,JALANDHAR,Fabric Softeners,,
2021-10-19,JALANDHAR,Air Fresheners,,
2021-10-19,JALANDHAR,Sabudana,,
2021-10-19,JALANDHAR,Dates,,
2021-10-19,JALANDHAR,Flavoured Milk,,
2021-10-19,JALANDHAR,Besan & Sattu,,
2021-10-19,JALANDHAR,Foot Care,,
2021-10-19,JALANDHAR,Other Atta,,
2021-10-19,JALANDHAR,Hair Colors & Dyes,,
2021-10-19,JALANDHAR,Chocolate Gift Packs,,
2021-10-19,JALANDHAR,Battery,,
2021-10-19,JALANDHAR,Mints & Gums,,
2021-10-19,JALANDHAR,Pain Relief,,
2021-10-19,JALANDHAR,Sugar,,
2021-10-19,JALANDHAR,Crafts Glues,,
2021-10-19,JALANDHAR,Soups,,
2021-10-19,JALANDHAR,Milk Shakes,,
2021-10-19,JALANDHAR,Lamp & Lamp Oil,,
2021-10-19,JALANDHAR,"Buckets, Mugs & Tubs",,
2021-10-19,JALANDHAR,Soda,,
2021-10-19,JALANDHAR,Chutney,,
2021-10-19,JALANDHAR,Rice Bran Oil,,
2021-10-19,JALANDHAR,Moong Dal,,
2021-10-19,JALANDHAR,Toor (Arhar) Dal,,
2021-10-19,JALANDHAR,Cleaning Brush & Utilities,,
2021-10-19,JALANDHAR,Dry Fruit Gift Packs,,
2021-10-19,JALANDHAR,Diapers & Pants,,
2021-10-19,JALANDHAR,Whole Spices,,
2021-10-19,JALANDHAR,Poha,,
2021-10-19,JALANDHAR,Almonds (Badam),,
2021-10-19,JALANDHAR,Raisins,,
2021-10-19,JALANDHAR,Walnuts,,
2021-10-19,JALANDHAR,Detergent Liquids,,
2021-10-19,JALANDHAR,Camphor,,
2021-10-19,JALANDHAR,Stain Removers,,
2021-10-19,JALANDHAR,Maida,,
2021-10-19,JALANDHAR,Sooji & Rava,,
2021-10-19,JALANDHAR,Bulbs & LED,,
2021-10-19,JALANDHAR,Hair Removal,,
2021-10-19,JALANDHAR,Sona Masoori Rice,,
2021-10-19,JALANDHAR,Razors & Blades,,
2021-10-19,JALANDHAR,Namkeen,,
2021-10-19,JALANDHAR,Cashew Nuts,,
2021-10-19,JALANDHAR,Indian Mithai,,
2021-10-19,JALANDHAR,Groundnut Oil,,
2021-10-19,JALANDHAR,Idli & Dosa Rice,,
2021-10-19,JALANDHAR,Other Kitchen Essentials,,
2021-10-19,JALANDHAR,Pista,,
2021-10-19,JALANDHAR,First Aids,,
2021-10-19,JALANDHAR,Other Pooja Accessories,,
2021-10-19,JALANDHAR,Masoor Dal,,
2021-10-19,JALANDHAR,Urad Dal,,
2021-10-19,JALANDHAR,Peanuts,,
2021-10-19,JALANDHAR,Chana Dal,,
2021-10-19,JALANDHAR,Torch & Emergency Light,,
2021-10-19,JALANDHAR,Kolam Rice,,
2021-10-19,JALANDHAR,Jaggery,,
2021-10-19,JALANDHAR,Vanaspati,,
2021-10-19,JALANDHAR,Blended Oils,,
2021-10-19,JALANDHAR,Papad & Fryums,,
2021-10-19,JALANDHAR,Mustard Oil,,
2021-10-19,JALANDHAR,Orange Juices,,
2021-10-19,JALANDHAR,Tetra Pak Milk,,
2021-10-19,JALANDHAR,Other Juices,,
2021-10-19,JALANDHAR,Mix Fruit Juices,,
2021-10-19,JALANDHAR,Spreads,,
2021-10-19,JALANDHAR,Powdered Drink Mixes,,
2021-10-19,JALANDHAR,Face Cleansers & Toners,,
2021-10-19,JALANDHAR,Energy Drinks,,
2021-10-19,JALANDHAR,Baby Food & Cereals,,
2021-10-19,JALANDHAR,Soya Oil,,
2021-10-19,JALANDHAR,Other Dry Fruits & Nuts,,
2021-10-19,JALANDHAR,Olive Oil,,
2021-10-19,JALANDHAR,Vermicelli,,
2021-10-19,JALANDHAR,Infant Formulae,,
2021-10-19,JALANDHAR,Cold & Cough Remedies,,
2021-10-19,JALANDHAR,Protein Powders,,
2021-10-19,JALANDHAR,Other Oils,,
2021-10-19,JALANDHAR,Squashes & Syrups,,
2021-10-19,JALANDHAR,Indian Savouries,,
2021-10-19,JALANDHAR,"Pencils, Erasers & Sharpeners",,
2021-10-19,JALANDHAR,Conditioners,,
2021-10-19,JALANDHAR,Wipes,,
2021-10-19,JALANDHAR,Apple Juices,,
2021-10-19,JALANDHAR,Green Tea,,
2021-10-19,JALANDHAR,Muesli,,
2021-10-19,JALANDHAR,Sunscreen Lotions,,
2021-10-19,JALANDHAR,Cooking Paste & Puris,,
2021-10-19,JALANDHAR,Sauces,,
2021-10-19,JALANDHAR,Baked Snacks,,
2021-10-19,JALANDHAR,Loose Salt & Sugar,,
2021-10-19,JALANDHAR,Jeerasar Rice,,
2021-10-19,JALANDHAR,Bleaches,,
2021-10-19,JALANDHAR,Puffed Rice,,
2021-10-19,JALANDHAR,"Cakes, Muffins & Rolls",,
2021-10-19,JALANDHAR,Whole Wheat,,
2021-10-19,JALANDHAR,Broken Wheat (Daliya),,
2021-10-19,JALANDHAR,Other Rice Varieties,,
2021-10-19,JALANDHAR,Cookies,,
2021-10-19,JALANDHAR,Shaving Creams & Foams,,
2021-10-19,JALANDHAR,Sanitizers,,
2021-10-19,JALANDHAR,Multipurpose Cleaners,,
2021-10-19,JALANDHAR,Kabuli Chana,,
2021-10-19,JALANDHAR,Baking Needs,,
2021-10-19,JALANDHAR,Brown & Organic Ghee,,
2021-10-19,JALANDHAR,Herbs & Seasoning,,
2021-10-19,JALANDHAR,Miniket Rice,,
2021-10-19,JALANDHAR,Boiled Rice,,
2021-10-19,JALANDHAR,Aluminium Foils,,
2021-10-19,JALANDHAR,Onion,,
2021-10-19,JALANDHAR,Potato,,
2021-10-19,JALANDHAR,Coconut,,
2021-10-19,JALANDHAR,90 Days Pouch  Milk,,
2021-10-19,JALANDHAR,Sesame Oil,,
2021-10-19,JALANDHAR,Printing Paper,,
2021-10-19,JALANDHAR,Rajma,,
2021-10-19,JALANDHAR,Ragi Flour,,
2021-10-19,JALANDHAR,Other Pulses,,
2021-10-19,JALANDHAR,Other Cereals,,
2021-10-19,JALANDHAR,Coconut Oil,,
2021-10-19,JALANDHAR,Ponni Rice,,
2021-10-19,JALANDHAR,Table Butter,,
2021-10-19,JALANDHAR,Processed Cheese,,
2021-10-19,JALANDHAR,Cheese Slice,,
2021-10-19,JALANDHAR,Margarine,,
2021-10-19,JALANDHAR,Nuts & Seeds,,
2021-10-19,JALANDHAR,Deodorants,,
2021-10-19,JALANDHAR,Tin Paneer (Ambient),,
2021-10-19,KATNI,Basmati Rice,,
2021-10-19,KATNI,Wheat Atta,,
2021-10-19,KATNI,Sunflower Oil,,
2021-10-19,KATNI,Palm Oil,,
2021-10-19,KATNI,Salt,,
2021-10-19,KATNI,Blended Masalas,,
2021-10-19,KATNI,Powdered Spices,,
2021-10-19,KATNI,Cream Biscuits & Wafers,,
2021-10-19,KATNI,Other Biscuits & Cookies,,
2021-10-19,KATNI,Noodles,,
2021-10-19,KATNI,Chocos & Flakes,,
2021-10-19,KATNI,Chips,,
2021-10-19,KATNI,Chocolates,,
2021-10-19,KATNI,Ketchups,,
2021-10-19,KATNI,Jams & Preserves,,
2021-10-19,KATNI,Children Health Drinks,,
2021-10-19,KATNI,Instant Coffee,,
2021-10-19,KATNI,Roast & Ground Coffee,,
2021-10-19,KATNI,Dust Tea,,
2021-10-19,KATNI,Leaf Tea,,
2021-10-19,KATNI,Lassi,,
2021-10-19,KATNI,Pure Desi Ghee,,
2021-10-19,KATNI,Milk Powders,,
2021-10-19,KATNI,Condensed Milk,,
2021-10-19,KATNI,Milk Creams,,
2021-10-19,KATNI,Buttermilk,,
2021-10-19,KATNI,Packaged Water,,
2021-10-19,KATNI,Mango Drinks,,
2021-10-19,KATNI,Cold Drinks,,
2021-10-19,KATNI,Powders,,
2021-10-19,KATNI,Bathing Soaps,,
2021-10-19,KATNI,"Oils, Creams & Lotions",,
2021-10-19,KATNI,Hair Oils,,
2021-10-19,KATNI,Bleaches & Blues,,
2021-10-19,KATNI,Toothpastes,,
2021-10-19,KATNI,Tooth Powders,,
2021-10-19,KATNI,Toothbrushes,,
2021-10-19,KATNI,Toilet Cleaners,,
2021-10-19,KATNI,Dishwash Bars,,
2021-10-19,KATNI,Dishwash Liquids,,
2021-10-19,KATNI,Shampoos,,
2021-10-19,KATNI,Talcum Powders,,
2021-10-19,KATNI,Floor Cleaners,,
2021-10-19,KATNI,Hand Wash,,
2021-10-19,KATNI,Glass Cleaners,,
2021-10-19,KATNI,Dishwash Powders,,
2021-10-19,KATNI,Face Wash,,
2021-10-19,KATNI,Body Lotions,,
2021-10-19,KATNI,Detergent Powders,,
2021-10-19,KATNI,Detergent Bars,,
2021-10-19,KATNI,Marie & Digestive Biscuits,,
2021-10-19,KATNI,Oats & Porridge,,
2021-10-19,KATNI,Adult Health Drinks,,
2021-10-19,KATNI,Face Creams & Moisturisers,,
2021-10-19,KATNI,Agarbatti & Dhoop,,
2021-10-19,KATNI,Dishwash Scrub Pads,,
2021-10-19,KATNI,Candies & Toffees,,
2021-10-19,KATNI,Mosquito Repellents,,
2021-10-19,KATNI,Insect Control,,
2021-10-19,KATNI,Glucose & Milk Biscuits,,
2021-10-19,KATNI,Rusk & Khari,,
2021-10-19,KATNI,Pure Cow Ghee,,
2021-10-19,KATNI,Honey,,
2021-10-19,KATNI,"Broom, Mop & Wiper",,
2021-10-19,KATNI,Pickles,,
2021-10-19,KATNI,Digestive Care,,
2021-10-19,KATNI,Sanitary Pads,,
2021-10-19,KATNI,Other Flavoured Drinks,,
2021-10-19,KATNI,Ready Mixes,,
2021-10-19,KATNI,Diaries & Notebooks.,,
2021-10-19,KATNI,Soya Chunks,,
2021-10-19,KATNI,Fabric Softeners,,
2021-10-19,KATNI,Air Fresheners,,
2021-10-19,KATNI,Sabudana,,
2021-10-19,KATNI,Dates,,
2021-10-19,KATNI,Flavoured Milk,,
2021-10-19,KATNI,Besan & Sattu,,
2021-10-19,KATNI,Foot Care,,
2021-10-19,KATNI,Other Atta,,
2021-10-19,KATNI,Hair Colors & Dyes,,
2021-10-19,KATNI,Chocolate Gift Packs,,
2021-10-19,KATNI,Battery,,
2021-10-19,KATNI,Mints & Gums,,
2021-10-19,KATNI,Pain Relief,,
2021-10-19,KATNI,Sugar,,
2021-10-19,KATNI,Crafts Glues,,
2021-10-19,KATNI,Soups,,
2021-10-19,KATNI,Milk Shakes,,
2021-10-19,KATNI,Lamp & Lamp Oil,,
2021-10-19,KATNI,"Buckets, Mugs & Tubs",,
2021-10-19,KATNI,Soda,,
2021-10-19,KATNI,Chutney,,
2021-10-19,KATNI,Rice Bran Oil,,
2021-10-19,KATNI,Moong Dal,,
2021-10-19,KATNI,Toor (Arhar) Dal,,
2021-10-19,KATNI,Cleaning Brush & Utilities,,
2021-10-19,KATNI,Dry Fruit Gift Packs,,
2021-10-19,KATNI,Diapers & Pants,,
2021-10-19,KATNI,Whole Spices,,
2021-10-19,KATNI,Poha,,
2021-10-19,KATNI,Almonds (Badam),,
2021-10-19,KATNI,Raisins,,
2021-10-19,KATNI,Walnuts,,
2021-10-19,KATNI,Detergent Liquids,,
2021-10-19,KATNI,Camphor,,
2021-10-19,KATNI,Stain Removers,,
2021-10-19,KATNI,Maida,,
2021-10-19,KATNI,Sooji & Rava,,
2021-10-19,KATNI,Bulbs & LED,,
2021-10-19,KATNI,Hair Removal,,
2021-10-19,KATNI,Sona Masoori Rice,,
2021-10-19,KATNI,Razors & Blades,,
2021-10-19,KATNI,Namkeen,,
2021-10-19,KATNI,Cashew Nuts,,
2021-10-19,KATNI,Indian Mithai,,
2021-10-19,KATNI,Groundnut Oil,,
2021-10-19,KATNI,Idli & Dosa Rice,,
2021-10-19,KATNI,Other Kitchen Essentials,,
2021-10-19,KATNI,Pista,,
2021-10-19,KATNI,First Aids,,
2021-10-19,KATNI,Other Pooja Accessories,,
2021-10-19,KATNI,Masoor Dal,,
2021-10-19,KATNI,Urad Dal,,
2021-10-19,KATNI,Peanuts,,
2021-10-19,KATNI,Chana Dal,,
2021-10-19,KATNI,Torch & Emergency Light,,
2021-10-19,KATNI,Kolam Rice,,
2021-10-19,KATNI,Jaggery,,
2021-10-19,KATNI,Vanaspati,,
2021-10-19,KATNI,Blended Oils,,
2021-10-19,KATNI,Papad & Fryums,,
2021-10-19,KATNI,Mustard Oil,,
2021-10-19,KATNI,Orange Juices,,
2021-10-19,KATNI,Tetra Pak Milk,,
2021-10-19,KATNI,Other Juices,,
2021-10-19,KATNI,Mix Fruit Juices,,
2021-10-19,KATNI,Spreads,,
2021-10-19,KATNI,Powdered Drink Mixes,,
2021-10-19,KATNI,Face Cleansers & Toners,,
2021-10-19,KATNI,Energy Drinks,,
2021-10-19,KATNI,Baby Food & Cereals,,
2021-10-19,KATNI,Soya Oil,,
2021-10-19,KATNI,Other Dry Fruits & Nuts,,
2021-10-19,KATNI,Olive Oil,,
2021-10-19,KATNI,Vermicelli,,
2021-10-19,KATNI,Infant Formulae,,
2021-10-19,KATNI,Cold & Cough Remedies,,
2021-10-19,KATNI,Protein Powders,,
2021-10-19,KATNI,Other Oils,,
2021-10-19,KATNI,Squashes & Syrups,,
2021-10-19,KATNI,Indian Savouries,,
2021-10-19,KATNI,"Pencils, Erasers & Sharpeners",,
2021-10-19,KATNI,Conditioners,,
2021-10-19,KATNI,Wipes,,
2021-10-19,KATNI,Apple Juices,,
2021-10-19,KATNI,Green Tea,,
2021-10-19,KATNI,Muesli,,
2021-10-19,KATNI,Sunscreen Lotions,,
2021-10-19,KATNI,Cooking Paste & Puris,,
2021-10-19,KATNI,Sauces,,
2021-10-19,KATNI,Baked Snacks,,
2021-10-19,KATNI,Loose Salt & Sugar,,
2021-10-19,KATNI,Jeerasar Rice,,
2021-10-19,KATNI,Bleaches,,
2021-10-19,KATNI,Puffed Rice,,
2021-10-19,KATNI,"Cakes, Muffins & Rolls",,
2021-10-19,KATNI,Whole Wheat,,
2021-10-19,KATNI,Broken Wheat (Daliya),,
2021-10-19,KATNI,Other Rice Varieties,,
2021-10-19,KATNI,Cookies,,
2021-10-19,KATNI,Shaving Creams & Foams,,
2021-10-19,KATNI,Sanitizers,,
2021-10-19,KATNI,Multipurpose Cleaners,,
2021-10-19,KATNI,Kabuli Chana,,
2021-10-19,KATNI,Baking Needs,,
2021-10-19,KATNI,Brown & Organic Ghee,,
2021-10-19,KATNI,Herbs & Seasoning,,
2021-10-19,KATNI,Miniket Rice,,
2021-10-19,KATNI,Boiled Rice,,
2021-10-19,KATNI,Aluminium Foils,,
2021-10-19,KATNI,Onion,,
2021-10-19,KATNI,Potato,,
2021-10-19,KATNI,Coconut,,
2021-10-19,KATNI,90 Days Pouch  Milk,,
2021-10-19,KATNI,Sesame Oil,,
2021-10-19,KATNI,Printing Paper,,
2021-10-19,KATNI,Rajma,,
2021-10-19,KATNI,Ragi Flour,,
2021-10-19,KATNI,Other Pulses,,
2021-10-19,KATNI,Other Cereals,,
2021-10-19,KATNI,Coconut Oil,,
2021-10-19,KATNI,Ponni Rice,,
2021-10-19,KATNI,Table Butter,,
2021-10-19,KATNI,Processed Cheese,,
2021-10-19,KATNI,Cheese Slice,,
